date_time,vol,num_conc_events
2015-01-14 13:30:15.092,0.006640547701027169,8.0
2015-01-14 13:33:33.398,0.0072054121945379175,8.0
2015-01-14 13:38:00.051,0.007819045155090206,9.0
2015-01-14 13:49:16.541,0.008223979091680423,9.0
2015-01-14 14:07:11.594,0.008532390719549565,9.0
2015-01-14 14:30:04.028,0.008842311397991085,10.0
2015-01-14 14:32:40.566,0.009100204410962721,10.0
2015-01-14 14:35:57.519,0.009327526710945094,10.0
2015-01-14 14:39:50.355,0.009631244571077276,10.0
2015-01-14 14:44:23.232,0.009897987315254321,10.0
2015-01-14 14:48:33.504,0.01010686783031728,10.0
2015-01-14 14:52:33.782,0.010312558606273902,10.0
2015-01-14 14:57:06.305,0.010452172328689878,10.0
2015-01-14 15:01:52.760,0.010563539273134796,10.0
2015-01-14 15:05:50.882,0.010602725962807312,10.0
2015-01-14 15:08:56.605,0.01053349627218877,10.0
2015-01-14 15:12:30.833,0.010451977725312233,10.0
2015-01-14 15:17:54.453,0.010370817885879034,10.0
2015-01-14 15:22:11.452,0.010289858920307818,10.0
2015-01-14 15:28:14.418,0.01020550811780495,10.0
2015-01-14 15:32:37.366,0.010182748687631409,10.0
2015-01-14 15:37:23.923,0.010114282506474172,10.0
2015-01-14 15:40:23.695,0.010100280647412536,10.0
2015-01-14 15:44:51.110,0.010005622861165643,10.0
2015-01-14 15:51:26.861,0.009899075916583972,10.0
2015-01-14 15:58:20.819,0.009829633785072513,10.0
2015-01-14 16:05:31.362,0.009784885216074856,10.0
2015-01-14 16:10:31.899,0.009764282411867595,10.0
2015-01-14 16:16:03.286,0.009719438320282521,10.0
2015-01-14 16:22:47.660,0.009614696598351024,10.0
2015-01-14 16:33:14.863,0.009567392900168493,10.0
2015-01-14 16:40:29.438,0.009424923835816756,10.0
2015-01-14 16:48:32.467,0.009269726446189723,10.0
2015-01-14 16:59:02.697,0.009166468425298356,10.0
2015-01-14 17:07:48.599,0.009026008954759373,10.0
2015-01-14 17:18:12.940,0.008908358215964638,10.0
2015-01-14 17:28:32.799,0.00875097575316422,10.0
2015-01-14 17:37:30.409,0.008581158350952064,10.0
2015-01-14 17:50:24.958,0.00841459422232293,10.0
2015-01-14 18:03:28.832,0.008256192073889959,10.0
2015-01-14 18:17:36.566,0.008138166622837133,10.0
2015-01-14 18:33:26.326,0.007992708173379088,10.0
2015-01-14 18:42:38.492,0.007841466943880089,10.0
2015-01-14 18:49:11.193,0.007696276907988721,9.0
2015-01-14 19:02:14.386,0.0076659668687615295,9.0
2015-01-14 19:09:51.998,0.007725083180380845,7.0
2015-01-14 19:14:20.771,0.008055045031658938,6.0
2015-01-14 19:19:29.889,0.008309995442181693,5.0
2015-01-14 19:25:27.617,0.00846916683974129,5.0
2015-01-14 19:31:40.521,0.008641687869907919,4.0
2015-01-14 19:36:58.970,0.008690326251607554,4.0
2015-01-14 19:47:26.950,0.008666808596271409,4.0
2015-01-14 19:57:45.871,0.00857886876552754,4.0
2015-01-14 20:09:05.251,0.008728342888832792,4.0
2015-01-14 20:17:58.900,0.00895322292639789,4.0
2015-01-14 20:23:36.175,0.008974653951495796,4.0
2015-01-14 20:30:20.975,0.009026775342517272,4.0
2015-01-14 20:38:38.161,0.008901598051070516,4.0
2015-01-14 20:46:47.169,0.008825416692087711,4.0
2015-01-14 20:53:34.801,0.008758397313612783,4.0
2015-01-14 20:59:48.179,0.008677984812125181,4.0
2015-01-14 21:00:06.809,0.008610879652670435,4.0
2015-01-14 21:07:04.988,0.008565159605418635,4.0
2015-01-14 22:11:34.174,0.00854567723594241,4.0
2015-01-15 05:36:25.082,0.008928465952435424,5.0
2015-01-15 07:42:26.556,0.009602299645373649,6.0
2015-01-15 09:29:28.348,0.010059777604044206,6.0
2015-01-15 09:51:16.735,0.009892413192289277,6.0
2015-01-15 10:00:44.811,0.0097324417594796,6.0
2015-01-15 10:15:05.602,0.009655064352318589,6.0
2015-01-15 10:47:52.912,0.009463876398880322,6.0
2015-01-15 11:33:46.176,0.009281225041530426,6.0
2015-01-15 12:18:14.320,0.009243459819430198,6.0
2015-01-15 12:48:52.655,0.009143582983502778,6.0
2015-01-15 13:31:42.710,0.00932613423437657,6.0
2015-01-15 13:45:55.324,0.010147551208849682,5.0
2015-01-15 14:06:05.883,0.010501052343417852,3.0
2015-01-15 14:30:02.702,0.010812204068722334,3.0
2015-01-15 14:33:22.061,0.010969371207636627,3.0
2015-01-15 14:36:41.402,0.010872361624867813,2.0
2015-01-15 14:39:34.621,0.01070251087315168,2.0
2015-01-15 14:42:21.283,0.010582133055948592,2.0
2015-01-15 14:45:25.492,0.010408809278457345,2.0
2015-01-15 14:48:52.332,0.010232810354498056,2.0
2015-01-15 14:52:09.663,0.010050011779187247,2.0
2015-01-15 14:57:17.741,0.009865384301443767,2.0
2015-01-15 15:01:42.976,0.009682288319597073,2.0
2015-01-15 15:05:27.200,0.009493167411530364,2.0
2015-01-15 15:09:42.108,0.00930518734529843,2.0
2015-01-15 15:13:57.511,0.009121486049996196,2.0
2015-01-15 15:18:34.523,0.00895415150517332,2.0
2015-01-15 15:24:24.695,0.008800133523118578,2.0
2015-01-15 15:30:26.622,0.008684384856668361,2.0
2015-01-15 15:35:21.884,0.008662483541330486,2.0
2015-01-15 15:42:38.448,0.008571867656543735,2.0
2015-01-15 15:51:27.508,0.008424469221189706,2.0
2015-01-15 15:58:45.104,0.008259992475182928,2.0
2015-01-15 16:07:19.850,0.00810942025148723,2.0
2015-01-15 16:19:23.249,0.007968808178643554,2.0
2015-01-15 16:28:36.588,0.007813501697667681,2.0
2015-01-15 16:36:15.343,0.007695945878202318,2.0
2015-01-15 16:43:20.401,0.007544008769542939,2.0
2015-01-15 16:51:51.151,0.007399256986041551,2.0
2015-01-15 17:04:42.158,0.007266570477796631,2.0
2015-01-15 17:16:54.295,0.0071304190908138354,2.0
2015-01-15 17:31:44.290,0.0069976705023192115,2.0
2015-01-15 17:41:08.784,0.0068593779011080535,2.0
2015-01-15 17:49:46.748,0.006727558421771962,2.0
2015-01-15 18:02:26.729,0.006605928997143983,2.0
2015-01-15 18:09:46.655,0.006483346123691551,2.0
2015-01-15 18:19:26.956,0.006430040164715279,2.0
2015-01-15 18:39:50.593,0.006307691085137569,2.0
2015-01-15 18:53:50.922,0.00625264456533308,2.0
2015-01-15 19:07:30.026,0.006180374535696184,2.0
2015-01-15 19:22:44.893,0.006059195012950087,2.0
2015-01-15 19:36:22.181,0.005953333993600966,2.0
2015-01-15 19:54:21.620,0.005835434963995655,2.0
2015-01-15 20:05:34.817,0.005725047611722599,2.0
2015-01-15 20:16:26.911,0.005654943604261249,2.0
2015-01-15 20:31:17.059,0.0056432296308493715,2.0
2015-01-15 20:45:10.856,0.005569833247840072,2.0
2015-01-15 20:51:08.624,0.0055977948869291765,2.0
2015-01-15 20:55:33.152,0.005683567956601776,2.0
2015-01-15 20:58:59.773,0.005721051731276257,1.0
2015-01-15 21:00:00.411,0.0057351478863937625,1.0
2015-01-15 21:02:20.121,0.005724517948180781,1.0
2015-01-15 21:10:02.878,0.00567388142812064,1.0
2015-01-15 21:52:35.511,0.005745794505060491,1.0
2015-01-16 00:15:15.421,0.006343579334917291,2.0
2015-01-16 02:54:24.079,0.0069037212637336805,1.0
2015-01-16 07:21:28.879,0.007267684455784143,1.0
2015-01-16 08:20:50.259,0.007470419975797209,1.0
2015-01-16 09:44:39.752,0.008043965021347807,1.0
2015-01-16 11:11:54.988,0.007894827930933709,1.0
2015-01-16 12:24:41.113,0.007864677510775964,1.0
2015-01-16 13:30:09.082,0.007768614802028432,1.0
2015-01-16 13:49:01.879,0.007814971380840864,1.0
2015-01-16 14:24:47.163,0.007751526135871947,1.0
2015-01-16 14:30:41.354,0.007694275113953991,1.0
2015-01-16 14:34:12.015,0.00761331937005683,1.0
2015-01-16 14:36:45.079,0.007462840074665849,1.0
2015-01-16 14:39:45.256,0.007348136317320184,1.0
2015-01-16 14:44:21.870,0.007233639904385529,1.0
2015-01-16 14:49:13.403,0.007115151758501032,1.0
2015-01-16 14:55:20.984,0.0069885310767335215,1.0
2015-01-16 15:00:46.337,0.00692530986289885,1.0
2015-01-16 15:04:04.554,0.006794340667342352,1.0
2015-01-16 15:08:30.756,0.006691105959271256,1.0
2015-01-16 15:13:53.432,0.006559576073093696,1.0
2015-01-16 15:19:50.269,0.006430548385955789,1.0
2015-01-16 15:26:00.957,0.006303363562234838,1.0
2015-01-16 15:30:36.676,0.006180969160080965,1.0
2015-01-16 15:36:29.586,0.006066561655565784,1.0
2015-01-16 15:42:27.047,0.005953944195715542,1.0
2015-01-16 15:48:47.108,0.005836882027811611,1.0
2015-01-16 15:55:58.809,0.005764819039788851,1.0
2015-01-16 15:59:34.791,0.005807378851177042,1.0
2015-01-16 16:06:01.916,0.005800703865852406,1.0
2015-01-16 16:11:26.720,0.0057860000434607935,1.0
2015-01-16 16:19:39.894,0.0058531879786654015,1.0
2015-01-16 16:30:33.895,0.005886514570497813,1.0
2015-01-16 16:39:57.033,0.0059018073100814816,1.0
2015-01-16 16:48:57.288,0.005927133698309079,1.0
2015-01-16 17:00:05.400,0.005867643095776445,1.0
2015-01-16 17:11:21.802,0.005843917941177284,1.0
2015-01-16 17:27:25.693,0.005861060792570515,1.0
2015-01-16 17:43:35.646,0.006045664117981628,1.0
2015-01-16 17:51:55.752,0.006412875646344979,1.0
2015-01-16 18:00:07.422,0.006686961558824989,1.0
2015-01-16 18:11:59.289,0.006734848209395706,1.0
2015-01-16 18:26:58.350,0.006658803125977664,1.0
2015-01-16 18:42:46.988,0.006784115018997898,1.0
2015-01-16 19:02:37.261,0.006817594186037064,1.0
2015-01-16 19:25:44.344,0.006836935851729047,1.0
2015-01-16 19:42:46.937,0.006802198283712565,1.0
2015-01-16 20:02:48.637,0.006773559465015084,1.0
2015-01-16 20:26:08.171,0.006882924053462283,1.0
2015-01-16 20:39:35.925,0.007012790677806758,1.0
2015-01-16 20:47:01.442,0.007168978172059365,0.0
2015-01-16 20:51:57.294,0.007387190827228121,0.0
2015-01-16 20:57:16.835,0.007749545927413513,1.0
2015-01-16 20:59:49.631,0.007967561770035514,1.0
2015-01-16 21:00:02.318,0.008116859212974541,1.0
2015-01-16 21:04:37.292,0.00822182058981329,1.0
2015-01-16 21:14:21.375,0.008201023479426417,1.0
2015-01-19 00:15:00.645,0.008038658850288906,2.0
2015-01-19 04:58:05.184,0.00789021302297354,1.0
2015-01-19 09:36:49.301,0.007819090106832313,1.0
2015-01-19 14:15:53.122,0.007664986916744524,1.0
2015-01-19 15:55:30.346,0.007521166269822769,1.0
2015-01-20 01:13:35.484,0.00743823876760244,1.0
2015-01-20 07:55:51.291,0.007292358882866219,0.0
2015-01-20 10:25:01.814,0.0072104207106910715,0.0
2015-01-20 12:22:17.484,0.0071953892476976375,1.0
2015-01-20 13:31:54.873,0.007180155674107051,1.0
2015-01-20 14:20:00.956,0.007040139443095949,1.0
2015-01-20 14:31:57.480,0.006900753264515023,1.0
2015-01-20 14:36:06.278,0.006764454843956544,1.0
2015-01-20 14:38:49.342,0.006646183830155116,1.0
2015-01-20 14:42:26.072,0.006558125556765084,1.0
2015-01-20 14:46:22.027,0.006463738655681623,1.0
2015-01-20 14:49:34.829,0.006469016080802004,1.0
2015-01-20 14:53:24.743,0.006478499153563324,1.0
2015-01-20 14:59:06.863,0.006486891415640065,1.0
2015-01-20 15:05:08.002,0.00647982047377382,1.0
2015-01-20 15:11:27.037,0.0064160210858141345,1.0
2015-01-20 15:18:57.637,0.006404771923107462,1.0
2015-01-20 15:25:07.611,0.006309463121593822,1.0
2015-01-20 15:33:47.862,0.0062678400247883105,1.0
2015-01-20 15:41:05.130,0.006304864739914731,1.0
2015-01-20 15:47:25.820,0.006289095508603659,1.0
2015-01-20 15:56:30.769,0.006237553064499373,1.0
2015-01-20 16:04:32.956,0.006193221298554494,1.0
2015-01-20 16:16:08.224,0.006140519730072846,1.0
2015-01-20 16:25:46.212,0.006067489339135457,1.0
2015-01-20 16:30:17.037,0.005978986497811535,1.0
2015-01-20 16:38:26.252,0.00590368136248471,1.0
2015-01-20 16:45:38.252,0.005894606755634032,1.0
2015-01-20 16:49:57.268,0.005886768301956712,1.0
2015-01-20 16:55:39.744,0.005853735737084935,1.0
2015-01-20 17:07:50.265,0.0057968304195175815,1.0
2015-01-20 17:22:26.718,0.005727429615200178,1.0
2015-01-20 17:45:15.747,0.005628189081528034,1.0
2015-01-20 18:09:28.545,0.005549563059310341,1.0
2015-01-20 18:23:22.916,0.00543983416194445,1.0
2015-01-20 18:37:10.223,0.0053322681709530835,1.0
2015-01-20 18:57:29.865,0.005227894757362514,1.0
2015-01-20 19:14:15.278,0.005124732333659369,1.0
2015-01-20 19:32:08.969,0.005037272317258307,1.0
2015-01-20 19:47:10.477,0.004983773031436007,1.0
2015-01-20 20:02:45.903,0.004925089811381908,1.0
2015-01-20 20:19:04.137,0.004914147755133318,1.0
2015-01-20 20:32:20.370,0.004839565477036605,1.0
2015-01-20 20:49:47.627,0.0047810506134026605,1.0
2015-01-20 20:58:56.636,0.004708033516798255,1.0
2015-01-20 21:00:20.175,0.004637448950493747,1.0
2015-01-20 21:14:12.630,0.004583217013359216,1.0
2015-01-21 03:29:20.905,0.004564317907410952,1.0
2015-01-21 08:50:48.708,0.004487106150101179,1.0
2015-01-21 11:52:48.749,0.004410610322844728,1.0
2015-01-21 13:23:14.572,0.004447179313432518,1.0
2015-01-21 14:07:45.384,0.004472631272666194,0.0
2015-01-21 14:30:09.469,0.00443552611800716,0.0
2015-01-21 14:33:17.758,0.004437671692650758,0.0
2015-01-21 14:36:02.958,0.004411117584279511,0.0
2015-01-21 14:37:41.929,0.004328160078553678,0.0
2015-01-21 14:39:27.803,0.004276746645304281,0.0
2015-01-21 14:41:26.259,0.0043285410954567866,0.0
2015-01-21 14:43:33.599,0.004307750396801012,0.0
2015-01-21 14:46:05.459,0.004278696519572571,0.0
2015-01-21 14:48:38.162,0.0042029615268628535,0.0
2015-01-21 14:50:59.442,0.004295596512211027,0.0
2015-01-21 14:56:11.494,0.004457247293944319,0.0
2015-01-21 15:00:22.390,0.0045747053364954045,0.0
2015-01-21 15:05:45.867,0.004712631621801187,0.0
2015-01-21 15:09:20.004,0.004726713249976492,0.0
2015-01-21 15:14:57.505,0.004704212881202808,0.0
2015-01-21 15:22:28.045,0.0047771200797679025,0.0
2015-01-21 15:30:41.933,0.004788356965198047,0.0
2015-01-21 15:42:02.200,0.004992258398084415,0.0
2015-01-21 15:50:03.254,0.005333519966346898,0.0
2015-01-21 15:54:55.835,0.005704621069075223,0.0
2015-01-21 16:01:32.992,0.006120156938212014,1.0
2015-01-21 16:09:22.214,0.0063082093716870955,1.0
2015-01-21 16:19:53.176,0.006461056606572148,1.0
2015-01-21 16:30:18.295,0.00652078992995116,1.0
2015-01-21 16:42:15.509,0.006558336830915708,1.0
2015-01-21 16:56:57.652,0.0067944732922790374,1.0
2015-01-21 17:19:48.842,0.006910084151271773,1.0
